TXN_ID,Product,Store,Date,Revenue,Quantity
CSV_01161,Cables,NYC-02,2023-08-14,3652.613338984057,7.0
CSV_01162,Laptop,Paris-05,2023-08-12,1783.8614094944908,7.0
CSV_01163,Monitor,Paris-05,2023-09-10,1086.2480733481918,1.0
CSV_01165,Monitor,Tokyo-04,2023-07-04,548.3975076026823,2.0
CSV_01166,Cables,Paris-05,2023-12-09,12454.54442494694,8.0
CSV_01168,Mouse,London-01,2023-09-21,5631.031454299559,4.0
CSV_01169,Cables,London-01,2023-08-23,12062.454341204306,7.0
CSV_01170,Mouse,NYC-02,2023-11-13,3578.8592637528654,4.0
CSV_01171,TV,Berlin-03,2023-12-24,7113.115821756261,4.0
CSV_01172,TV,NYC-02,2023-09-11,6016.835880375541,6.0
CSV_01173,Laptop,Berlin-03,2023-10-11,10834.135749004798,6.0
CSV_01175,Laptop,London-01,2023-12-22,357.6111276898739,2.0
CSV_01176,Phone,Paris-05,2023-12-06,10357.587756527657,6.0
CSV_01178,Mouse,Tokyo-04,2023-10-10,6920.908333907051,4.0
CSV_01179,Monitor,London-01,2023-07-11,3085.6043972831008,6.0
CSV_01180,Cables,Paris-05,2023-10-27,5159.544536965583,6.0
CSV_01181,TV,Paris-05,2023-12-14,3917.891957709392,4.0
CSV_01182,Cables,Tokyo-04,2023-07-22,79.94096717877528,2.0
CSV_01183,TV,NYC-02,2023-11-24,162.65055979860176,3.0
CSV_01184,Keyboard,Paris-05,2023-08-19,1088.3884832601364,3.0
CSV_01185,Phone,Berlin-03,2023-07-26,2262.685036596194,5.0
CSV_01186,Keyboard,Berlin-03,2023-12-20,10226.317273137138,6.0
CSV_01187,Keyboard,Berlin-03,2023-08-29,4594.045838291198,8.0
CSV_01188,Keyboard,NYC-02,2023-12-01,2103.847396438018,3.0
CSV_01189,Cables,Tokyo-04,2023-08-13,2495.9013082386673,8.0
CSV_01191,Phone,Paris-05,2023-12-05,6318.721272923714,9.0
CSV_01192,Cables,Paris-05,2023-12-07,3834.9214611124416,2.0
CSV_01193,Monitor,NYC-02,2023-08-16,991.2424795686841,6.0
CSV_01194,Cables,Paris-05,2023-12-10,822.3074174993918,7.0
CSV_01196,TV,NYC-02,2023-11-25,864.135519035872,1.0
CSV_01198,Phone,NYC-02,2023-08-25,1604.4010205332293,1.0
CSV_01199,Monitor,Tokyo-04,2023-08-09,6586.1608629011735,4.0
CSV_01200,Phone,NYC-02,2023-08-12,104.01690870482435,4.0
CSV_01201,Phone,Tokyo-04,2023-11-01,1197.018359095964,1.0
CSV_01203,Laptop,NYC-02,2023-08-23,3452.41978674432,2.0
CSV_01206,Mouse,NYC-02,2023-07-21,3737.936998883537,2.0
CSV_01207,Laptop,Berlin-03,2023-10-14,16515.9853345686,9.0
CSV_01208,Mouse,Tokyo-04,2023-09-16,225.97730371490445,1.0
CSV_01209,Phone,Berlin-03,2023-08-17,807.247531039808,2.0
CSV_01210,Cables,London-01,2023-08-06,5217.917202915767,3.0
CSV_01211,Laptop,Tokyo-04,2023-10-16,1789.7007929445258,4.0
CSV_01213,Phone,Paris-05,2023-07-08,1907.431564356792,1.0
CSV_01214,Laptop,London-01,2023-09-23,6605.26622542222,5.0
CSV_01217,Phone,Berlin-03,2023-12-20,337.0411485367172,4.0
CSV_01218,Keyboard,Paris-05,2023-08-06,15181.785767524394,8.0
CSV_01219,Cables,Tokyo-04,2023-09-30,11418.834889564001,7.0
CSV_01221,Laptop,Berlin-03,2023-12-08,6177.772252975927,6.0
CSV_01222,Phone,London-01,2023-07-25,12233.168541202438,8.0
CSV_01224,Mouse,London-01,2023-08-21,790.8854066662398,1.0
CSV_01227,Mouse,London-01,2023-12-04,206.11373233980225,6.0
CSV_01228,TV,Tokyo-04,2023-11-24,2984.3764380093344,3.0
CSV_01229,Laptop,London-01,2023-07-12,1011.3365652112412,1.0
CSV_01230,Monitor,Paris-05,2023-09-04,2570.08655405338,2.0
CSV_01232,Laptop,Paris-05,2023-07-26,1276.3281687309347,3.0
CSV_01233,Mouse,London-01,2023-07-06,6930.421545591729,4.0
CSV_01234,TV,NYC-02,2023-08-18,866.3979434720836,6.0
CSV_01235,Monitor,NYC-02,2023-10-10,9957.683800565828,5.0
CSV_01236,Keyboard,NYC-02,2023-07-11,3927.672065056341,6.0
CSV_01237,Cables,Paris-05,2023-10-24,6961.251692859234,5.0
CSV_01240,Mouse,Berlin-03,2023-10-27,893.9033565635128,2.0
CSV_01241,Mouse,Paris-05,2023-07-25,6572.297376875917,9.0
CSV_01242,Keyboard,NYC-02,2023-07-14,144.78539015584352,2.0
CSV_01243,TV,Tokyo-04,2023-09-24,3922.5673125007675,3.0
CSV_01244,Keyboard,Berlin-03,2023-11-07,2540.605759062326,2.0
CSV_01245,Cables,London-01,2023-09-10,662.9114524668071,2.0
CSV_01247,Keyboard,Paris-05,2023-08-30,10995.346517016755,8.0
CSV_01248,TV,Berlin-03,2023-08-25,5316.338316090469,4.0
CSV_01249,Phone,Paris-05,2023-12-03,5909.78415916014,3.0
CSV_01250,Phone,London-01,2023-10-28,11121.42770518604,7.0
CSV_01251,TV,Paris-05,2023-08-10,4852.051376002584,5.0
CSV_01253,Monitor,London-01,2023-10-20,4470.62605761811,9.0
CSV_01254,Keyboard,Berlin-03,2023-12-12,9213.536215788687,9.0
CSV_01255,Laptop,NYC-02,2023-08-05,41.9906259277609,4.0
CSV_01256,Keyboard,Paris-05,2023-12-16,842.8405971848656,4.0
CSV_01258,Cables,Paris-05,2023-11-28,1616.248999121402,4.0
CSV_01259,Mouse,NYC-02,2023-12-10,1325.2835975457074,4.0
CSV_01261,Phone,Tokyo-04,2023-07-15,15181.235539693313,8.0
CSV_01263,Keyboard,Paris-05,2023-12-23,1199.8811909474225,5.0
CSV_01264,Laptop,NYC-02,2023-09-05,1771.7423696087649,4.0
CSV_01265,Cables,Tokyo-04,2023-07-26,14728.435978669235,8.0
CSV_01266,Laptop,Paris-05,2023-12-23,756.8451217666488,8.0
CSV_01267,Mouse,Tokyo-04,2023-11-08,15475.269000254337,8.0
CSV_01268,Cables,Tokyo-04,2023-08-17,485.6930978398359,2.0
CSV_01269,TV,Paris-05,2023-09-20,14084.318133798046,9.0
CSV_01271,Mouse,Paris-05,2023-11-10,3390.906297641247,6.0
CSV_01272,Monitor,NYC-02,2023-08-09,2262.664967351325,3.0
CSV_01273,Cables,Paris-05,2023-08-14,8228.405652346395,7.0
CSV_01274,Laptop,Tokyo-04,2023-11-09,2186.5443319889764,3.0
CSV_01275,TV,Berlin-03,2023-11-28,5274.230025117188,9.0
CSV_01276,Phone,Berlin-03,2023-12-26,9145.75156609247,9.0
CSV_01277,Cables,Paris-05,2023-08-23,1746.0581071606607,1.0
CSV_01278,Phone,Paris-05,2023-07-14,373.1488531069989,1.0
CSV_01279,Laptop,London-01,2023-11-29,13083.7357283893,8.0
CSV_01280,Cables,Berlin-03,2023-11-03,1021.48021651292,1.0
CSV_01281,TV,Berlin-03,2023-08-05,183.61057517048823,1.0
CSV_01282,TV,NYC-02,2023-11-13,2672.323823097815,4.0
CSV_01283,TV,Paris-05,2023-10-12,7029.14030273738,8.0
CSV_01284,Cables,Tokyo-04,2023-09-30,248.16940589465457,4.0
CSV_01285,TV,Paris-05,2023-07-21,4750.109960860286,4.0
CSV_01287,Monitor,NYC-02,2023-08-07,3018.8505979855854,6.0
CSV_01288,Laptop,Paris-05,2023-07-13,555.3216894494719,3.0
CSV_01289,TV,NYC-02,2023-10-13,11545.975714265156,8.0
CSV_01291,TV,NYC-02,2023-09-04,1712.8744582262702,6.0
CSV_01292,Monitor,Tokyo-04,2023-10-11,11144.310990335947,9.0
CSV_01294,Cables,Tokyo-04,2023-12-27,12175.630922793887,8.0
CSV_01295,Mouse,NYC-02,2023-11-02,254.02335207764168,5.0
CSV_01297,TV,Berlin-03,2023-07-27,4332.1988848931815,5.0
CSV_01298,Keyboard,London-01,2023-11-14,57.44338999110187,1.0
CSV_01299,Cables,Paris-05,2023-08-18,5689.426487547156,8.0
CSV_01300,TV,NYC-02,2023-08-17,243.75945502654577,8.0
CSV_01301,Laptop,Berlin-03,2023-11-21,13999.542683809494,7.0
CSV_01302,Monitor,Berlin-03,2023-12-06,1525.3610374948844,3.0
CSV_01303,TV,Berlin-03,2023-07-17,2290.947023307626,2.0
CSV_01304,Cables,Berlin-03,2023-10-29,6651.208042080108,4.0
CSV_01305,Laptop,Tokyo-04,2023-10-20,1450.2962301172531,4.0
CSV_01306,Keyboard,NYC-02,2023-08-25,4673.365211340072,5.0
CSV_01307,Monitor,NYC-02,2023-09-02,10460.424359556915,6.0
CSV_01310,TV,London-01,2023-08-23,4042.198800928515,4.0
CSV_01314,Keyboard,London-01,2023-10-08,851.6703900055654,2.0
CSV_01316,Phone,NYC-02,2023-07-20,11467.058996356865,6.0
CSV_01318,Keyboard,London-01,2023-12-24,1898.0214391494765,2.0
CSV_01319,Cables,NYC-02,2023-08-29,652.0896368033077,2.0
CSV_01320,Monitor,Tokyo-04,2023-07-24,4714.111139843296,5.0
CSV_01321,TV,London-01,2023-09-16,9241.773541849549,8.0
CSV_01322,Keyboard,Paris-05,2023-11-25,10698.516463716333,9.0
CSV_01323,TV,Tokyo-04,2023-09-08,3995.5753672954597,9.0
CSV_01324,Phone,Tokyo-04,2023-09-01,120.55002497042574,6.0
CSV_01325,TV,Paris-05,2023-07-27,3541.8731313735416,4.0
CSV_01326,Keyboard,NYC-02,2023-08-23,11091.295797726234,7.0
CSV_01327,Laptop,Tokyo-04,2023-07-20,344.7811546307114,7.0
CSV_01330,Keyboard,London-01,2023-09-09,1292.5952533133843,1.0
CSV_01333,Cables,Berlin-03,2023-07-31,1380.3822768259884,9.0
CSV_01334,Keyboard,Paris-05,2023-12-01,2356.9864054927166,4.0
CSV_01335,Phone,Paris-05,2023-08-31,1993.5659489649447,1.0
CSV_01336,Monitor,Berlin-03,2023-09-21,367.8761775435143,1.0
CSV_01337,Mouse,Berlin-03,2023-07-06,8754.517342088791,5.0
CSV_01338,Keyboard,NYC-02,2023-09-17,7138.663376140934,8.0
CSV_01339,Keyboard,Tokyo-04,2023-11-05,617.3882169516278,1.0
CSV_01340,TV,NYC-02,2023-07-17,68.30806272370171,1.0
CSV_01341,Cables,Berlin-03,2023-07-21,753.5934005280808,1.0
CSV_01342,Monitor,NYC-02,2023-09-20,12066.116049996546,7.0
CSV_01343,Monitor,Berlin-03,2023-12-24,4486.654724626412,4.0
CSV_01346,Phone,London-01,2023-07-22,42.87300564683085,1.0
CSV_01347,Mouse,London-01,2023-11-27,1294.6096781718354,1.0
CSV_01349,Mouse,NYC-02,2023-08-30,6880.261261108219,6.0
CSV_01351,TV,Berlin-03,2023-08-01,907.0762390044858,1.0
CSV_01352,TV,NYC-02,2023-11-08,1318.4700662572286,1.0
CSV_01354,TV,Tokyo-04,2023-08-17,5963.2992884294035,6.0
CSV_01355,Phone,Berlin-03,2023-11-19,1690.5987616403145,5.0
CSV_01356,Mouse,Berlin-03,2023-11-29,15598.974776681987,9.0
CSV_01357,Laptop,NYC-02,2023-08-13,208.67080348063385,1.0
CSV_01358,Laptop,London-01,2023-10-17,4409.632146038273,4.0
CSV_01359,Phone,Berlin-03,2023-09-04,3381.0152052074086,2.0
CSV_01360,Monitor,Berlin-03,2023-12-04,3475.663736470299,2.0
CSV_01361,TV,Tokyo-04,2023-11-20,7780.331808903763,8.0
CSV_01362,Cables,London-01,2023-11-15,2940.2149221715968,9.0
CSV_01364,Laptop,Berlin-03,2023-08-28,2607.501675111643,3.0
CSV_01366,Cables,London-01,2023-08-22,1578.5398361731877,2.0
CSV_01367,Laptop,NYC-02,2023-12-22,697.417279197866,1.0
CSV_01369,Laptop,Paris-05,2023-10-15,2347.9865107030746,7.0
CSV_01370,Laptop,Tokyo-04,2023-12-15,4642.263722741403,5.0
CSV_01372,Monitor,Paris-05,2023-11-02,766.2400036813046,1.0
CSV_01373,Monitor,Tokyo-04,2023-08-17,1262.378571717287,1.0
CSV_01374,Laptop,NYC-02,2023-11-12,3469.2129462404546,4.0
CSV_01375,Phone,London-01,2023-10-19,4998.890782798933,5.0
CSV_01376,Mouse,Tokyo-04,2023-07-31,2967.1647941247047,2.0
CSV_01378,Keyboard,Berlin-03,2023-08-30,2708.497922691924,3.0
CSV_01379,Phone,Berlin-03,2023-07-02,8460.02184041763,6.0
CSV_01380,Mouse,London-01,2023-07-31,2947.195916229658,3.0
CSV_01381,Monitor,London-01,2023-09-02,4441.416134082656,5.0
CSV_01383,Monitor,NYC-02,2023-12-15,3763.1923895920722,3.0
CSV_01386,Keyboard,NYC-02,2023-10-28,1087.5476751796866,1.0
CSV_01387,Mouse,Paris-05,2023-09-01,2832.7466492736994,5.0
CSV_01388,Mouse,NYC-02,2023-08-17,5360.686920229819,4.0
CSV_01389,TV,Berlin-03,2023-07-28,11850.9679334389,9.0
CSV_01390,Keyboard,Paris-05,2023-10-30,1989.744004581822,3.0
CSV_01391,Cables,NYC-02,2023-11-07,1937.8057132270972,1.0
CSV_01393,Mouse,Paris-05,2023-08-13,6920.17414452003,5.0
CSV_01394,Cables,NYC-02,2023-08-15,233.5685011199405,2.0
CSV_01395,TV,Tokyo-04,2023-09-07,1789.1503611623452,3.0
CSV_01396,Keyboard,Tokyo-04,2023-12-01,1869.4764063878551,5.0
CSV_01397,Phone,Tokyo-04,2023-07-31,12616.392308750554,9.0
CSV_01398,Mouse,NYC-02,2023-10-29,4280.959613211359,7.0
CSV_01400,Cables,NYC-02,2023-12-03,9406.637148849928,5.0
CSV_01401,TV,NYC-02,2023-11-28,4328.131727514269,7.0
CSV_01402,Phone,London-01,2023-07-17,1123.2823718945936,9.0
CSV_01403,Mouse,NYC-02,2023-10-15,9403.805485852856,6.0
CSV_01404,TV,London-01,2023-12-07,3875.377610040683,5.0
CSV_01407,Keyboard,Paris-05,2023-08-29,1027.523038295929,7.0
CSV_01408,Mouse,Tokyo-04,2023-09-17,1788.211610197995,6.0
CSV_01409,Keyboard,Berlin-03,2023-12-13,13784.502836773936,8.0
CSV_01411,TV,NYC-02,2023-08-24,14300.7237566592,9.0
CSV_01412,Phone,Berlin-03,2023-08-18,1151.1736559219592,1.0
CSV_01413,Laptop,NYC-02,2023-12-10,1152.7205670988965,4.0
CSV_01414,TV,Paris-05,2023-09-19,4717.218882427132,9.0
CSV_01415,Laptop,Tokyo-04,2023-07-12,1594.0271373990308,7.0
CSV_01417,TV,NYC-02,2023-11-30,7470.743096629892,4.0
CSV_01418,Monitor,NYC-02,2023-07-01,655.1987728622615,3.0
CSV_01419,Cables,Tokyo-04,2023-09-03,4296.511603111301,7.0
CSV_01420,Laptop,Berlin-03,2023-07-08,1011.6858904219796,1.0
CSV_01422,Laptop,Berlin-03,2023-09-09,8669.779036754177,8.0
CSV_01423,Cables,London-01,2023-08-30,212.2850776609149,7.0
CSV_01424,Phone,London-01,2023-11-17,2957.3426520625694,8.0
CSV_01425,Phone,Tokyo-04,2023-10-02,2082.838332120777,9.0
CSV_01426,Laptop,Berlin-03,2023-11-07,5686.381169816764,3.0
CSV_01427,Cables,Tokyo-04,2023-11-29,123.84463242759648,1.0
CSV_01428,Laptop,Tokyo-04,2023-07-06,7956.850891930389,4.0
CSV_01429,TV,NYC-02,2023-07-27,2954.9017152755605,2.0
CSV_01430,Monitor,Paris-05,2023-07-17,1814.5438066983547,9.0
CSV_01431,Cables,Paris-05,2023-11-03,5133.273345138818,4.0
CSV_01432,Mouse,Berlin-03,2023-08-21,757.8134890799788,1.0
CSV_01433,Mouse,Tokyo-04,2023-11-03,5172.108509467349,3.0
CSV_01434,TV,London-01,2023-10-29,2601.6039202250527,6.0
CSV_01436,Keyboard,Berlin-03,2023-12-20,48.904242040485656,3.0
CSV_01438,Cables,London-01,2023-12-08,10287.274612947785,7.0
CSV_01439,Cables,Tokyo-04,2023-12-27,6440.691294393233,7.0
CSV_01440,Phone,London-01,2023-08-19,4462.235278246794,4.0
CSV_01441,TV,NYC-02,2023-09-25,9945.720651619948,6.0
CSV_01443,Laptop,Berlin-03,2023-09-25,10772.793581659425,7.0
CSV_01444,Mouse,NYC-02,2023-11-06,3107.707077813835,3.0
CSV_01445,Cables,Tokyo-04,2023-07-14,805.8170113554966,2.0
CSV_01446,Phone,Tokyo-04,2023-07-17,3411.508957064263,2.0
CSV_01447,Monitor,Tokyo-04,2023-10-23,3761.1824242071643,5.0
CSV_01448,Keyboard,Berlin-03,2023-08-25,6922.0986678967465,9.0
CSV_01449,Mouse,Tokyo-04,2023-10-31,2340.6506199051755,2.0
CSV_01450,Cables,NYC-02,2023-09-18,10383.121251111605,9.0
CSV_01451,Phone,NYC-02,2023-11-23,1591.8755341656508,4.0
CSV_01452,Mouse,Tokyo-04,2023-12-19,9880.176137651564,5.0
CSV_01453,Mouse,NYC-02,2023-11-10,705.5770671640366,4.0
CSV_01454,TV,Berlin-03,2023-07-26,7091.891614353131,6.0
CSV_01455,Monitor,NYC-02,2023-10-03,3953.595099986794,5.0
CSV_01456,Keyboard,NYC-02,2023-07-28,472.7135193957371,1.0
CSV_01457,Mouse,Berlin-03,2023-10-29,752.736654060713,5.0
CSV_01458,TV,Paris-05,2023-08-30,15745.23003134079,9.0
CSV_01459,Monitor,London-01,2023-11-04,3513.064275117066,2.0
CSV_01460,Monitor,Berlin-03,2023-09-02,5907.5963457196085,8.0
CSV_01461,Keyboard,Tokyo-04,2023-07-23,1276.3458981854085,1.0
CSV_01462,Phone,NYC-02,2023-08-31,4473.859617307144,7.0
CSV_01463,TV,NYC-02,2023-09-23,7051.004623889579,9.0
CSV_01464,Phone,Paris-05,2023-07-23,5841.857423711491,3.0
CSV_01465,Monitor,London-01,2023-11-21,5058.026008799126,8.0
CSV_01466,Monitor,Tokyo-04,2023-09-29,3834.1061376602074,3.0
CSV_01468,Mouse,Tokyo-04,2023-09-07,6822.001034548361,8.0
CSV_01469,TV,Paris-05,2023-11-09,271.3998113113007,1.0
CSV_01470,Phone,NYC-02,2023-09-25,3300.58547342533,4.0
CSV_01471,Keyboard,Paris-05,2023-12-01,2289.4144497258776,5.0
CSV_01472,Keyboard,Berlin-03,2023-07-16,7057.292956764095,8.0
CSV_01473,TV,London-01,2023-09-15,5711.104111750895,4.0
CSV_01474,Keyboard,London-01,2023-10-17,8370.842019910837,7.0
CSV_01477,TV,Tokyo-04,2023-10-06,3147.720809059884,2.0
CSV_01479,Mouse,NYC-02,2023-10-25,3422.447050765023,3.0
CSV_01480,Keyboard,Tokyo-04,2023-10-12,11131.650777033095,6.0
CSV_01481,Monitor,Berlin-03,2023-10-18,11541.201891895895,7.0
CSV_01482,Cables,Berlin-03,2023-08-25,948.9854960781716,1.0
CSV_01483,Monitor,NYC-02,2023-07-22,1392.5858773446093,4.0
CSV_01484,Monitor,Berlin-03,2023-09-28,8897.333911935899,7.0
CSV_01485,Phone,London-01,2023-08-31,5497.826116455019,8.0
CSV_01487,Keyboard,NYC-02,2023-09-11,3127.4474296007493,4.0
CSV_01489,Cables,London-01,2023-08-20,9469.361434403589,8.0
CSV_01490,Mouse,Berlin-03,2023-08-22,10485.527440697073,9.0
CSV_01491,Monitor,Paris-05,2023-08-18,13427.156161354393,7.0
CSV_01492,Monitor,Tokyo-04,2023-11-07,15678.273225382507,9.0
CSV_01493,TV,London-01,2023-08-11,379.5180517753446,1.0
CSV_01494,Phone,NYC-02,2023-10-19,7718.047330461455,5.0
CSV_01495,TV,NYC-02,2023-08-03,13622.930093750709,7.0
CSV_01496,Laptop,London-01,2023-12-09,10978.88524608067,7.0
CSV_01497,Laptop,Tokyo-04,2023-10-11,15137.375196957775,8.0
CSV_01498,Keyboard,London-01,2023-11-19,2875.6482509579955,7.0
CSV_01499,Laptop,London-01,2023-12-09,13797.214127191739,7.0
CSV_01500,TV,London-01,2023-07-20,7654.6632186545485,5.0
CSV_01501,Monitor,NYC-02,2023-11-16,4923.515465180902,5.0
CSV_01502,TV,Berlin-03,2023-12-22,3621.8020613198346,2.0
CSV_01503,Monitor,Paris-05,2023-11-20,6185.987786377727,6.0
CSV_01505,Monitor,NYC-02,2023-08-27,2812.704983143753,2.0
CSV_01506,TV,Paris-05,2023-11-04,5643.028805196062,9.0
CSV_01507,Monitor,Paris-05,2023-08-27,4655.040681625291,6.0
CSV_01508,Mouse,NYC-02,2023-09-30,1806.3765395117994,6.0
CSV_01509,Cables,Berlin-03,2023-09-10,3359.507293877534,2.0
CSV_01510,Cables,Tokyo-04,2023-12-20,9833.154434684413,5.0
CSV_01511,Mouse,NYC-02,2023-11-09,7362.144445126811,5.0
CSV_01512,Cables,Berlin-03,2023-07-16,1859.7366951179442,9.0
CSV_01514,Cables,Berlin-03,2023-08-09,9961.888649530132,5.0
CSV_01515,Keyboard,Berlin-03,2023-08-13,139.1075678309619,6.0
CSV_01517,Laptop,Paris-05,2023-08-20,5586.772113712079,6.0
CSV_01518,TV,NYC-02,2023-10-18,8697.442592745661,6.0
CSV_01519,Cables,Paris-05,2023-10-10,1527.6516054564725,9.0
CSV_01520,Laptop,London-01,2023-11-30,4100.651717943903,5.0
CSV_01521,Monitor,Paris-05,2023-08-23,12244.986914648993,8.0
CSV_01522,Mouse,London-01,2023-09-17,10672.328799698647,9.0
CSV_01523,Monitor,London-01,2023-11-16,240.40682565187672,1.0
CSV_01524,Laptop,Paris-05,2023-08-27,1057.9574035007324,1.0
CSV_01525,Keyboard,Paris-05,2023-09-07,5842.105698936591,6.0
CSV_01526,Monitor,London-01,2023-12-22,553.3172639121755,3.0
CSV_01527,Laptop,London-01,2023-08-26,1315.193162596907,1.0
CSV_01529,Keyboard,London-01,2023-12-10,8245.650213962308,9.0
CSV_01531,Phone,Tokyo-04,2023-10-27,9659.408949513429,7.0
CSV_01533,Laptop,Tokyo-04,2023-11-13,6038.294972201466,4.0
CSV_01534,Monitor,Paris-05,2023-11-08,14600.52226492592,8.0
CSV_01535,TV,Paris-05,2023-11-11,171.9138412435393,5.0
CSV_01540,Phone,Paris-05,2023-08-24,9353.351986213573,7.0
CSV_01541,TV,Tokyo-04,2023-12-13,3639.654586565317,4.0
CSV_01542,Keyboard,Paris-05,2023-09-11,6145.59529098458,8.0
CSV_01544,Monitor,NYC-02,2023-09-15,6165.202989322404,9.0
CSV_01545,Phone,Paris-05,2023-08-11,3511.1282408715597,3.0
CSV_01546,TV,NYC-02,2023-10-27,7837.996891753319,9.0
CSV_01547,Laptop,NYC-02,2023-09-29,1697.8799831993897,1.0
CSV_01550,Mouse,London-01,2023-11-12,588.7298293377816,3.0
CSV_01552,TV,London-01,2023-08-07,5825.260355906339,5.0
CSV_01554,Phone,Tokyo-04,2023-07-06,5.0242990783050345,6.0
CSV_01556,Phone,Paris-05,2023-12-10,8914.865446713642,7.0
CSV_01558,Cables,Berlin-03,2023-08-15,1963.0105371832572,1.0
CSV_01560,Cables,NYC-02,2023-12-04,2385.549028697881,6.0
CSV_01561,TV,Paris-05,2023-12-05,5047.316223443167,3.0
CSV_01562,Mouse,London-01,2023-10-21,11059.906702338843,7.0
CSV_01563,Keyboard,Berlin-03,2023-10-29,2109.925373069309,6.0
CSV_01565,Monitor,London-01,2023-11-03,10529.016375693078,6.0
CSV_01566,Mouse,NYC-02,2023-08-09,6272.336728041426,4.0
CSV_01567,Laptop,Tokyo-04,2023-11-25,6649.855748114551,7.0
CSV_01568,Laptop,Tokyo-04,2023-12-02,2783.5253209602015,3.0
CSV_01569,Mouse,NYC-02,2023-12-21,686.5463405487786,7.0
CSV_01570,Monitor,NYC-02,2023-09-04,7154.461540022877,5.0
CSV_01571,Cables,Berlin-03,2023-10-12,14514.77975466662,8.0
CSV_01572,Cables,NYC-02,2023-10-12,11630.564374493106,8.0
CSV_01573,Laptop,Paris-05,2023-11-14,8091.240418077507,5.0
CSV_01575,Mouse,NYC-02,2023-07-24,1519.123781425515,5.0
CSV_01576,Monitor,NYC-02,2023-12-13,1161.1753503249467,3.0
CSV_01577,Phone,Berlin-03,2023-07-29,7318.552890906612,8.0
CSV_01579,Mouse,Berlin-03,2023-12-08,1552.6181313852835,4.0
CSV_01580,Monitor,London-01,2023-12-22,760.6406987284283,7.0
CSV_01581,Phone,NYC-02,2023-10-21,12125.383008166576,9.0
CSV_01582,Monitor,London-01,2023-07-04,758.3549458450989,5.0
CSV_01584,Cables,Berlin-03,2023-08-24,11814.542125943784,7.0
CSV_01585,Monitor,London-01,2023-12-13,3499.422368722695,3.0
CSV_01586,Laptop,London-01,2023-08-14,2069.710304280071,4.0
CSV_01588,Keyboard,Paris-05,2023-12-14,3695.88112468816,2.0
CSV_01589,Phone,London-01,2023-09-11,7263.358962095597,6.0
CSV_01590,Phone,Paris-05,2023-10-20,3638.3130313085035,9.0
CSV_01591,TV,NYC-02,2023-10-07,1181.7835899321858,1.0
CSV_01593,Phone,Berlin-03,2023-09-11,2998.206595750823,4.0
CSV_01594,Cables,Paris-05,2023-10-07,4775.386497232935,5.0
CSV_01595,Mouse,NYC-02,2023-10-29,15468.03912375068,8.0
CSV_01597,Monitor,Berlin-03,2023-09-08,10805.705662787672,7.0
CSV_01598,Keyboard,NYC-02,2023-10-26,2124.3657452135603,4.0
CSV_01599,Mouse,Tokyo-04,2023-10-13,6504.124899460633,7.0
CSV_01600,Keyboard,Paris-05,2023-12-01,2339.24813465604,9.0
CSV_01602,TV,Tokyo-04,2023-10-02,2734.3235556726886,2.0
CSV_01603,Phone,Paris-05,2023-09-17,11194.522438652244,8.0
CSV_01604,Keyboard,Paris-05,2023-09-11,7999.739837653292,5.0
CSV_01606,Monitor,Paris-05,2023-11-29,2465.883148024866,5.0
CSV_01607,Laptop,London-01,2023-08-06,2272.6665970890053,3.0
CSV_01608,Keyboard,NYC-02,2023-11-22,1643.2913672640173,3.0
CSV_01609,Cables,Berlin-03,2023-10-28,1373.1787141893296,1.0
CSV_01610,TV,NYC-02,2023-10-12,7915.882799458768,8.0
CSV_01611,Cables,Berlin-03,2023-07-21,1523.659130707586,1.0
CSV_01612,Keyboard,Paris-05,2023-08-27,5427.570337580348,3.0
CSV_01614,Mouse,Tokyo-04,2023-11-06,3238.033016156344,2.0
CSV_01615,Cables,Paris-05,2023-11-09,9126.718802386784,6.0
CSV_01616,Mouse,London-01,2023-12-27,3973.869706737717,6.0
CSV_01617,TV,Tokyo-04,2023-09-20,6533.54837582306,7.0
CSV_01618,Phone,London-01,2023-10-07,9327.748955942836,6.0
CSV_01619,Phone,Berlin-03,2023-10-12,772.8552362972939,2.0
CSV_01620,Monitor,Tokyo-04,2023-07-19,3624.1840543297585,4.0
CSV_01622,TV,Tokyo-04,2023-07-15,4865.780404573345,7.0
CSV_01623,Cables,NYC-02,2023-08-22,1901.9650251527037,3.0
CSV_01626,Monitor,London-01,2023-08-19,1665.0090458002808,7.0
CSV_01627,Cables,Tokyo-04,2023-09-22,2711.111918933998,2.0
CSV_01628,Phone,NYC-02,2023-10-13,4991.24915575301,7.0
CSV_01629,Laptop,Paris-05,2023-11-10,9989.086114468717,5.0
CSV_01631,Mouse,Tokyo-04,2023-12-13,2902.501036706355,4.0
CSV_01632,Cables,London-01,2023-08-08,3716.335944186614,2.0
CSV_01633,Monitor,NYC-02,2023-10-17,3294.4692156594274,3.0
CSV_01634,Phone,Paris-05,2023-11-11,10071.956200202072,9.0
CSV_01635,Laptop,NYC-02,2023-12-04,16447.258663289507,9.0
CSV_01636,Mouse,Paris-05,2023-08-02,1040.1953380094722,5.0
CSV_01637,Mouse,NYC-02,2023-08-05,3358.3738779178348,2.0
CSV_01638,Cables,Paris-05,2023-12-26,1968.6687348802982,3.0
CSV_01640,Keyboard,London-01,2023-12-09,6003.715677060841,5.0
CSV_01643,Laptop,NYC-02,2023-10-20,2542.9878892097277,4.0
